title,published_at,channel_title,duration,view_count,like_count,comment_count,category
"$1 vs $100,000 Slow Motion Camera!",2024-07-07 14:26:44+00:00,Hafu Go,PT44S,28525174,1270016,2142,Science & Technology
My top 3 gaming monitors right now.,2024-08-02 12:28:32+00:00,optimum,PT6M59S,259459,11299,929,Science & Technology
I'll tell you who has the strongest iPad keyboard #ipadkeyboard 3ipadcase #typecase #ipad,2024-07-25 10:29:59+00:00,Typecase,PT24S,10386447,106572,158,Science & Technology
"Okay, this handheld might be ""THE ONE""",2024-08-04 14:05:00+00:00,Retro Game Corps,PT25M35S,79375,3471,601,Science & Technology
Introducing iPhone Air,2024-08-01 22:15:00+00:00,fpt.,PT12M33S,530574,13113,1137,Science & Technology
Honor folding screen Honor mobile phone newly bought projection sofa watching the game and sleep,2024-07-25 04:22:55+00:00,Funny House,PT12S,1065311,8467,4,Science & Technology
Speedrunning 30yrs of lithography technology,2024-07-31 20:23:09+00:00,Breaking Taps,PT46M7S,192283,10344,674,Science & Technology
Huawei phone spies on you,2024-08-04 13:15:01+00:00,China Insider with David Zhang,PT47S,110638,12464,286,Science & Technology
iOS 17.6 is Out! - What's New?,2024-07-29 20:12:05+00:00,zollotech,PT9M52S,291334,6540,582,Science & Technology
WHAT is Keychron Thinking!?,2024-08-03 15:00:07+00:00,Hipyo Tech,PT9M55S,104553,3322,333,Science & Technology
I Made a Movie With Amazon's Cheapest Camera,2024-07-27 14:00:45+00:00,Isaac Carlton,PT12M8S,555790,15494,751,Science & Technology
My Phone Battery is Not My Problem,2024-07-03 16:00:23+00:00,BumpyBear,PT20S,30953212,1183200,19521,Science & Technology
CUANDO LA CAJERA TRAE LOA APPLE VISION PRO:,2024-07-29 01:20:12+00:00,Los Florezzz Gamez,PT58S,3676899,182355,108,Science & Technology
Starbucks hacking the System!,2024-07-11 11:36:09+00:00,Just the Nobodies,PT50S,3806316,141441,418,Science & Technology
The internet isn't as fast as it used to be,2024-08-03 13:24:37+00:00,Atomic Frontier,PT12M46S,148695,11998,585,Science & Technology
I've NEVER seen an Xbox 360 like this... 💀,2024-08-02 19:30:02+00:00,Jacob R,PT25M17S,86321,3479,350,Science & Technology
Incredible Battery Breakthroughs to Watch,2024-07-30 12:16:50+00:00,Undecided with Matt Ferrell,PT15M23S,219960,11356,617,Science & Technology
"Samsung Galaxy Ring / Weekend Update ( OnePlus Pad 2, Z Fold 6, Z flip 6, iPhone Accessories )",2024-08-04 00:08:24+00:00,Flossy Carter,PT46M20S,52415,3095,469,Science & Technology
Amplificador de Temu #subwoofer #diy #automobile #temu #wdx #humor,2024-07-22 19:00:05+00:00,JuniorXG35,PT1M1S,548563,11647,369,Science & Technology
What’s Next in AI: NVIDIA’s Jensen Huang Talks With WIRED’s Lauren Goode,2024-07-29 23:08:02+00:00,NVIDIA,PT59M29S,4929607,13173,0,Science & Technology
"""Demand is So High, We're Not Sure if Nvidia Can Keep Up""",2024-08-02 18:46:44+00:00,Schwab Network,PT8M7S,36272,556,98,Science & Technology
One of the greatest moments after a PC Build.. #pc #pcbuild #pcgaming #gamingpc,2024-07-31 13:00:25+00:00,DanKamYouKnow,PT1M,311088,22748,536,Science & Technology
Logitech wants to make you pay a mouse “subscription”,2024-08-01 14:00:03+00:00,randomfrankp,PT10M38S,202818,8859,2790,Science & Technology
The Laptop I've ALWAYS Wanted!,2024-07-28 20:32:30+00:00,Dave2D,PT10M43S,960417,24569,1460,Science & Technology
World’s smallest 4K headset 😎 #tech #vr #technology #virtualreality #insideout2,2024-07-17 12:52:30+00:00,Immersed,PT14S,6807458,155472,199,Science & Technology
"Son, What's On Your Hard Drives?",2024-08-03 15:42:42+00:00,Bread Boys,PT4M23S,52663,5062,371,Science & Technology
We Built an Amazon Open Box Gaming PC...,2024-08-04 19:00:29+00:00,Toasty Bros,PT16M34S,30240,1668,132,Science & Technology
Forgotten Nintendo Switch Accessories,2024-07-25 00:00:04+00:00,Scott's Stash,PT37M54S,264867,10830,1148,Science & Technology
How to Find Circuit Breakers / Fuses,2024-07-26 16:00:12+00:00,ElectroBOOM,PT15M13S,539723,33287,1251,Science & Technology
I built a whole computer out of RGB (and Jeff Bezos paid for it),2024-08-02 15:00:38+00:00,Zack Freedman,PT25M57S,72627,5918,674,Science & Technology
Ryzen 9 5900XT Review: AMD Says Better For Gaming Than Core i7-13700K,2024-08-04 11:00:02+00:00,Hardware Unboxed,PT14M24S,102074,6856,1188,Science & Technology
The $5 Mid-2000s Mini PC - Thrift Store Finds,2024-08-04 17:05:30+00:00,Michael MJD,PT32M43S,47971,3001,315,Science & Technology
Nugg Lucky Dip: Bluetooth Speaker Edition,2024-07-25 21:30:03+00:00,DankPods,PT10M40S,371770,25134,1389,Science & Technology
DCS sues Small YouTuber for accurate product review showing battery issues & misleading warranty,2024-07-24 01:04:30+00:00,Louis Rossmann,PT22M1S,821600,57561,6033,Science & Technology
This AI Product Is Terrifying,2024-08-02 14:28:53+00:00,Evil Pinely ,PT17M28S,57374,4166,374,Science & Technology
"The iPad Pro (M4) looks like a MacBook, it’s not",2024-08-02 00:31:35+00:00,Mac Address,PT9M49S,171904,7944,585,Science & Technology
Why the Internet Is Running Out of Electricity,2024-07-23 16:00:52+00:00,Morning Brew,PT13M49S,562859,14826,2006,Science & Technology
Turning a Viewer’s Roots-Style Fan Concept into a Performance Beast! | Fan Showdown S6 REMIX,2024-08-03 02:44:52+00:00,Major Hardware,PT15M6S,87427,5286,458,Science & Technology
Build the Best RTX 4060 Gaming PC for $700,2024-08-04 12:00:46+00:00,CRATER,PT29M,40057,2220,236,Science & Technology
Upgrading To The Cheapest 10GE Network...,2024-08-02 13:00:08+00:00,Dawid Does Tech Stuff,PT12M47S,113890,8214,709,Science & Technology
Canon R5 Mark II UNBOXING: Is Anything MISSING?!,2024-08-04 21:20:04+00:00,Jared Polin,PT7M13S,26163,1578,155,Science & Technology
I Bought an Apple Vision Pro for $200,2024-08-04 17:20:30+00:00,SarahGrace,PT11M17S,41367,2464,379,Science & Technology
Samsung laughing on iPhone #techbyakram,2024-07-09 14:01:09+00:00,Tech by Akram,PT12S,6477223,197676,1161,Science & Technology
Someone Finally Fixed The Super Nintendo!  | Edge Enhancer Mod,2024-07-26 15:00:18+00:00,Macho Nacho Productions,PT19M16S,319519,11638,1278,Science & Technology
How Hackers and Mechanics Unearth Tesla’s Hidden Autopilot Data | WSJ,2024-07-30 01:00:07+00:00,The Wall Street Journal,PT3M53S,191377,4477,414,Science & Technology
Arm PC Build (Rock 5 ITX),2024-08-04 13:00:10+00:00,ExplainingComputers,PT22M35S,59533,6551,695,Science & Technology
Introducing: UniFi Mobile Router Industrial,2024-07-31 14:42:49+00:00,Ubiquiti,PT1M11S,63492,1349,172,Science & Technology
"Your New ""AI FRIEND"" is a DISASTER Product",2024-08-01 23:48:36+00:00,Upper Echelon,PT13M18S,77501,6030,1091,Science & Technology
I Tried Robotic Guitar Tuners and I Wish I Hadn't,2024-07-28 16:21:33+00:00,Music is Win,PT10M13S,154008,5817,859,Science & Technology
Translucent Tech - Introducing the Sky Cipher Special Edition Xbox Wireless Controller,2024-07-31 14:00:34+00:00,Xbox,PT31S,78736,3939,371,Science & Technology
Apple’s Folding Devices Coming Soon?,2024-07-31 18:05:46+00:00,Waveform Clips,PT11M49S,196821,4152,648,Science & Technology
The Last Boomboxes,2024-07-27 09:02:42+00:00,Techmoan,PT32M52S,298981,17086,1876,Science & Technology
Turning the ASUS ROG Ally X into a Steam Deck makes it better,2024-08-01 20:06:42+00:00,WULFF DEN,PT20M7S,76891,3566,534,Science & Technology
Samsung Buds3 Pro: An Audiophile’s Perspective!,2024-08-02 16:01:16+00:00,Snazzy Labs,PT16M53S,87103,4672,540,Science & Technology
The BEST $800 Gaming PC Build of 2024!,2024-07-28 16:58:04+00:00,TechSource,PT18M29S,206473,7463,651,Science & Technology
iPad Pro Review - Apple M4 Silicon vs Triple-A Gaming - Faster Than iPhone 15 Pro... Much Faster,2024-08-02 19:18:18+00:00,Digital Foundry,PT15M59S,81854,3334,657,Science & Technology
I built CaseOh Another Custom Keyboard...,2024-07-24 17:00:17+00:00,Jaxight,PT11M31S,964936,29569,1401,Science & Technology
Apple Intelligence Hands-On w/ iOS 18.1...Some Of It. What You Need To Know!,2024-08-03 07:35:15+00:00,Brian Tong,PT13M46S,35354,1440,95,Science & Technology
EP #27 Parte 2  'Halcones' Red de Vigilancia,2024-07-31 23:58:04+00:00,Ocran Leaks,PT38M12S,47263,1327,297,Science & Technology
Why the United States is Suing Apple,2024-07-28 13:00:54+00:00,PolyMatter,PT19M12S,140978,5980,1398,Science & Technology
"""Play"" Floppies On Your TV - With These!",2024-07-29 18:35:31+00:00,Cathode Ray Dude - CRD,PT1H20M30S,71056,3616,757,Science & Technology
"The Gamer with the $6,000 PC but STILL sucks…",2024-07-31 21:31:20+00:00,Nathan Doan Comedy,PT4M18S,92760,6084,635,Science & Technology
Car Alignment With A 3D Scanner,2024-07-27 14:54:06+00:00,SuperfastMatt,PT15M35S,143965,10275,465,Science & Technology
Elon Musk Just Turned On The World's Most Powerful Supercomputer,2024-07-24 19:00:10+00:00,The Tesla Space,PT11M16S,310055,6393,498,Science & Technology
"Apple, before every new iPhone release ever",2024-08-04 21:09:49+00:00,Marshall Patrick,PT4M56S,16225,1219,138,Science & Technology
Samsung reveals solid-state battery with 600-mile range & 9-minute charging,2024-07-31 06:27:58+00:00,The Electric Viking,PT10M27S,102851,3896,673,Science & Technology
The Smart Home Sensors I NEVER knew I needed!,2024-08-03 16:30:52+00:00,Smart Home Solver,PT11M47S,50558,2144,137,Science & Technology
How the World's Top Web Browser Died,2024-08-01 03:12:56+00:00,NationSquid,PT20M29S,95540,5543,615,Science & Technology
iPadOS 18.1 Beta 1 | Apple Intelligence has Arrived!,2024-07-29 19:10:14+00:00,9to5Mac,PT10M24S,136659,2654,349,Science & Technology
Apple Intelligence Beta Hands-On | Incredibly USEFUL Features!,2024-07-30 17:47:50+00:00,MacRumors,PT4M30S,136902,2010,234,Science & Technology
The real reasons Apple won’t put macOS on the iPad,2024-07-24 14:00:07+00:00,The Verge,PT15M26S,510542,13799,1717,Science & Technology
Testing AI accuracy,2024-07-08 02:23:12+00:00,Cathy Pedrayes,PT42S,5572178,271581,2598,Science & Technology
TARS Powered by ChatGPT has a Humor Setting #shorts,2024-07-01 20:06:29+00:00,gptars,PT59S,2887955,132726,2953,Science & Technology
Samsung Galaxy Watch Ultra & Buds3 Pro Review,2024-08-01 16:00:09+00:00,MrMobile [Michael Fisher],PT14M17S,120555,7302,610,Science & Technology
Better Than Kodi for FREE Movies & TV Shows on ANY Firestick,2024-07-30 20:45:40+00:00,Electrical MD,PT17M13S,126757,7214,475,Science & Technology
Utilizan tantos teléfonos móviles para fines específicos,2024-07-13 16:41:23+00:00,Habitación 15,PT42S,2435084,68348,918,Science & Technology
Olympus XA (First Impressions),2024-08-01 17:00:37+00:00,grainydays,PT16M26S,47133,2375,255,Science & Technology
25 Cool Blackout Gadgets Actually Worth Buying!,2024-07-30 13:00:45+00:00,EXCESSORIZE ME.,PT17M33S,102780,2952,131,Science & Technology
AMD Zen 5 Validation Failures Leak | Intel Raptor Lake Instability Update,2024-08-01 02:30:12+00:00,Moore's Law Is Dead,PT11M14S,71198,4626,599,Science & Technology
My Elgato STREAM DECK died | Can I FIX It?,2024-08-04 16:49:36+00:00,StezStix Fix?,PT11M17S,43889,4217,240,Science & Technology
I Made a GameCube Gaming PC,2024-07-27 18:38:44+00:00,Odd Tinkering,PT19M27S,172926,10708,467,Science & Technology
FCC Banned GMRS Repeater Linking? Why?,2024-07-30 14:37:04+00:00,Ham Radio Crash Course,PT12M9S,35038,1923,616,Science & Technology
M4 Series Mac Studio & Mac Pro Leaks - is Apple INSANE?!,2024-07-31 14:00:18+00:00,Max Tech,PT11M25S,71056,2048,219,Science & Technology
You'll NEVER Need A GPU AGAIN!,2024-07-31 22:28:41+00:00,Gamer Meld,PT6M38S,65734,2667,293,Science & Technology
Building an ITX Gaming PC in Micro Center and Giving It Away!,2024-07-30 17:01:58+00:00,Greg Salazar,PT16M29S,46755,3750,328,Science & Technology
Introducing the Google Pixel 9 Pro,2024-07-18 16:01:57+00:00,Made by Google,PT30S,6783628,27255,2617,Science & Technology
I Built a Robot to Confront My Greatest Fear,2024-07-17 15:04:46+00:00,Basically Homeless,PT32M27S,538406,37817,2012,Science & Technology
INSANELY cool DIY vintage iMac restomod!,2024-08-01 15:00:49+00:00,Luke Miani,PT12M36S,66553,4652,421,Science & Technology
Inexpensive Amazon Car Audio Mini Amps Yield SHOCKING Results,2024-07-28 16:00:39+00:00,Williston Audio Labs,PT16M29S,53114,2376,247,Science & Technology
Talking Tech With MKBHD!,2024-07-29 09:30:03+00:00,NothingButTech,PT21M8S,209296,8676,812,Science & Technology
CARGADOR PORTÁTIL,2024-07-12 11:00:05+00:00,Mas Natural,PT50S,1371560,19359,135,Science & Technology
I hacked Raspberry Pi firmware for the World Record Overclock!,2024-07-30 14:00:28+00:00,Jeff Geerling,PT8M19S,165886,6961,377,Science & Technology
Chrome Lost Your Passwords,2024-07-29 23:50:19+00:00,Mental Outlaw,PT9M29S,130446,7031,1181,Science & Technology
Is the Bambu Lab A1 the Unbeatable 3D Printer for Beginners?,2024-07-26 15:22:18+00:00,M.M's Prop Shop,PT42M47S,280387,4666,295,Science & Technology
EXPOSURE BRACKETING for AMAZING PHOTOS every time.,2024-07-29 13:49:39+00:00,Simon d'Entremont,PT11M54S,86238,9490,360,Science & Technology
Astro Bot PS5 DualSense Controller - Official Reveal Trailer,2024-07-29 14:30:09+00:00,IGN,PT29S,59119,1357,206,Science & Technology
iBook + iPad = Apple turnover,2024-07-15 20:04:49+00:00,Billy Skipper Hughes,PT10S,127727,8191,172,Science & Technology
low battery 🪫,2024-07-28 16:01:56+00:00,dednahype,PT10S,1712645,25328,93,Science & Technology
You Need These 5 Apps For Windows 11,2024-07-29 14:00:00+00:00,CyberCPU Tech,PT23M54S,102585,4885,450,Science & Technology
The curse of tin whiskers rears its head again,2024-07-28 11:50:34+00:00,bigclivedotcom,PT8M48S,91555,5623,707,Science & Technology
تجربة أغرب توصيلة شحن ضد القطع تماما,2024-07-07 10:38:28+00:00,صدام العزي,PT56S,63518765,1654668,2606,Science & Technology
Nikon Z6 III Review: A Little Rough Around the Edges!,2024-07-30 14:01:00+00:00,PetaPixel,PT17M25S,67390,2964,559,Science & Technology
I bought a $6 Novatech GAMING PC…,2024-07-28 17:00:26+00:00,Budget-Builds Official,PT26M45S,89469,4362,619,Science & Technology
گوشی شیائومی بهتره یا سامسونگ؟,2024-07-29 17:30:07+00:00,Kalatik,PT55S,445430,8672,2743,Science & Technology
DO THIS ON YOUR ROKU NOW! (NEW UPDATE) 2024!,2024-07-22 17:30:07+00:00,Doc Squiffy,PT5M44S,261846,5702,116,Science & Technology
VPN ব্যবহারে কি আসলেই ঝুঁকি! নাকি নিরাপদেই VPN- এ চলে ফেসবুক!,2024-07-28 13:57:41+00:00,SamZone,PT6M14S,1048604,35133,2610,Science & Technology
I Built My Dream Keyboard from Absolute Scratch,2024-07-18 17:00:03+00:00,Christian Selig,PT21M52S,490793,24543,1702,Science & Technology
Android Explained by an Apple User,2024-07-29 16:30:15+00:00,SAMTIME,PT4M3S,136190,9245,1170,Science & Technology
AMD Zen 5深度评测：HX370能效超强！但大小核靠谱吗？,2024-07-30 03:42:07+00:00,极客湾Geekerwan,PT21M13S,80482,1952,236,Science & Technology
把衣服變貴一點的裝置,2024-07-22 12:00:25+00:00,五件小事,PT20S,2923729,53798,610,Science & Technology
Implementación de arranque seguro de motores trifásicos: Método 3x1 | Día 01,2024-07-30 02:29:34+00:00,Suiler Altamirano - Control +,PT2H2M58S,61900,6673,275,Science & Technology
"Honor 200 Pro 5g Mobile Specifications, Features and Price | Honor 200 Pro 5g Mobile Review",2024-08-03 04:31:45+00:00,Am Game Club,PT6M44S,41641,478,1,Science & Technology
Family Dollar Smartphones?: Let’s Explore!,2024-07-21 13:30:13+00:00,jOhnZoid,PT15M30S,232352,7063,952,Science & Technology
VPN ছাড়াই চলবে ফেসবুক | আসল রহস্য কি?,2024-07-30 14:17:26+00:00,AFR Technology,PT3M36S,502131,15169,1100,Science & Technology
Windows 必装的五款神器！完全免费开源，切勿错过精品软件推荐！！ | 零度解说,2024-08-03 12:34:42+00:00,零度解说,PT12M52S,59506,1440,76,Science & Technology
Privacy on iPhone | Flock | Apple,2024-07-16 16:00:23+00:00,Apple,PT1M49S,13168026,28662,0,Science & Technology
드럽게 비싸고 기능도 없는데.. 오직 '필기감'으로 아이패드를 발라버린 미친 태블릿 ㅋㅋ,2024-07-27 11:00:02+00:00,ITSub잇섭,PT18M9S,1208617,10833,1347,Science & Technology
"COMO LA NINTENDO SWITCH, PERO CON SUPERPODERES!!!!!!",2024-07-31 20:00:14+00:00,Tecnonauta,PT18M50S,118962,6305,1166,Science & Technology
【iPhone用戶必看】蘋果AI一小時使用感受！feat. iOS 18.1/通話錄音/智能文本/Siri｜大耳朵TV,2024-07-30 06:59:40+00:00,大耳朵TV,PT7M48S,73282,965,169,Science & Technology
3.4-A Battrey Charger,2024-08-01 14:00:07+00:00,Edit Zone 1.8M views,PT42S,159824,1248,3,Science & Technology
Just Connect Your TV and Watch All the World's Channels in Full HD Format,2024-07-12 13:30:08+00:00,Creative Passion 88,PT14M45S,2032392,19854,1859,Science & Technology
Apple FINALLY Did It.... 👀,2024-07-21 01:23:55+00:00,Will Bowers,PT42S,1001333,57945,371,Science & Technology
Это — iPhone 16!,2024-08-04 05:00:26+00:00,Rozetked,PT16M29S,337305,12876,944,Science & Technology
NVIDIA GPU 주도권 무너진다…? | 세계 최강  반도체 설계의 전설 짐 켈러… HBM 없는 AI 칩 출시 (Tenstorrent Wormhole),2024-07-29 03:00:36+00:00,안될공학 - IT 테크 신기술,PT10M58S,218294,4202,630,Science & Technology
Fast USB Data Cable,2024-07-31 14:00:07+00:00,Tech Official,PT42S,142656,1191,4,Science & Technology
Better Than Smart Phones☠️🤯 | #trollface,2024-07-03 03:31:42+00:00,Not Sanu Moments,PT11S,17254362,515485,8451,Science & Technology
Trending HDR video |New Editing Background Colour Change picture In 2024/#pb44/isSoniaVlog,2024-07-29 05:17:02+00:00,isSoniaVlog,PT51S,536612,2020,23,Science & Technology
সরকারি ফ্রি 5GB ইন্টারনেট কিভাবে নিবেন|How to get government 5GB internet free,2024-07-28 09:17:18+00:00,SR Basic Tech,PT2M6S,184516,2933,414,Science & Technology
Crash Informático o quizás ¿Otra cosa?,2024-07-28 18:37:00+00:00,Mundo Desconocido,PT22M58S,101991,8440,482,Science & Technology
He CONSEGUIDO la IMPRESORA LÁSER que IMPRIME lo que QUIERAS,2024-07-08 19:00:22+00:00,TadeVlogs,PT41S,9390485,373900,392,Science & Technology
Smart Charger,2024-07-02 17:18:25+00:00,Okwute TV,PT46S,3115558,57063,165,Science & Technology
i hate inkjet printers #shorts,2024-07-04 17:24:22+00:00,mryeester,PT1M1S,1947185,150299,7166,Science & Technology
火星進雙子，12星座場面大在哪| 2024/7/18直播,2024-07-19 11:56:54+00:00,唐綺陽官方專屬頻道,PT2H25M58S,244317,4028,535,Science & Technology
"DCS Deep Cycle Systems Defamation [Update 2] | "" We don't sue anyone for reviews""",2024-07-21 07:15:21+00:00,AllOffroad 4x4 Adventures TV,PT5M30S,110464,13266,23,Science & Technology
